buy_lag1_return,buy_lag2_return,buy_lag3_return,buy_lag4_return,buy_20day_slope,gain/loss
0.010162561466199196,0.00012673158416136825,0.025136921050296464,0.0019572519688896175,-0.0011877739437456494,0.05679752419231494
-0.0033624658897984942,0.009455768678387332,0.013017186881487916,-0.0039144621881151,-0.0019426001389763223,-0.008066279610604748
0.015317676702452142,-0.011564113172914166,0.009386102551562182,-0.005980568511859883,-0.0014746149485638388,-0.013186240166177646
0.013722047545381883,-0.0238012401167104,-0.006771106741911619,0.015317676702452142,-0.0005998678411156844,-0.01702178901738898
0.013161231402748672,0.03527949535518939,-0.0007289254349726223,-0.0038751342657562136,0.0023369521740988198,-0.03333322549453134
0.008321409497870316,0.010086366597058074,-0.0037083546777859034,0.008566339170830089,0.00044752064939111377,0.05463880589718015
-0.0001302434764725219,0.0727729034365473,-0.024479874164469624,0.07783635470856778,-0.005680872906146702,0.05625504981875572
-0.0007519249209888732,-0.00337292788530213,0.02773112252121106,0.009068521891218085,-0.0006391056741622597,-0.018120096827296404
0.019213167805700385,0.0037540556832062607,0.01165350507302438,-0.0023515469910239573,0.0008876020964126081,-0.04976770208759612
0.008448496640389123,0.010215887754396826,0.01589592834985108,0.012368890903230909,-0.0013080679316598278,0.06928350427131322
0.016150390210734656,0.000593989265175096,0.0034574958412020716,0.010889021447649142,0.0007241318638430834,-0.026821333597279343
-0.0019844267682258996,0.04810169842849051,0.0027377170362350234,0.019944253219240832,0.0,0.0198216067164842
-0.010194164418417346,0.012057192068825093,0.0038681653130075255,0.004764345114691035,0.00037812830556055975,0.000868108913286083
0.00836241590715852,-0.00040443667208201866,0.01422139438503539,0.013301728574982833,-0.00017540547490091572,0.024815849885172877
0.010565926611342421,0.00340321014805445,-0.00039267395703008594,0.002755024758746913,9.776250364019967e-05,-0.028314090345297336
0.0010295262158957449,0.022502778886716406,0.00013158956383946488,0.019866156488391906,0.0013650508556596838,-0.006537769166104995
0.028362936079746628,0.022651953434787236,-0.005494331800577689,-0.017676443739410755,0.0007976788597687733,0.014906474893946108
0.015771604924919677,0.008942637878488632,0.011035838425520033,0.00026605705649303913,0.0017392972336831018,-0.014249237351857543
-0.0005453639079398819,-0.00339647266002618,0.007666257793580333,0.014019989417971298,-0.0003552324976815016,0.1431869228812307
-0.0028982735703249065,0.008234946733985437,0.021296822621253483,0.013612206081512842,-0.002346487327966621,0.03593104193753679
0.003971160083012117,0.018195532960939398,-0.004027236181275454,0.00799204526066456,0.003027003153467053,-0.030979716597858763
0.006260573390406177,0.00432287051407478,-0.003133965899225673,0.003406686973435719,-0.0007690430685568355,0.1091531736037831
-0.0008287646618036121,-0.011235793654386341,0.010048412675533892,-0.019018867359159645,0.003628048532348273,0.04653047700154684
0.03185295705468568,0.012836629095904384,0.040297700144761354,-0.0031805642916560095,7.964565225454553e-05,-0.009544079146886857
0.023501566533946493,-0.0029150678377583314,-0.003686340749435472,0.011639829691227331,-0.0009709413480964735,-0.02201904249930024
-0.008341840227276607,0.03525367794055255,-0.017092925083077457,-0.007386916130556258,-0.0013681367240380117,0.008128174717645391
-0.0016133352937740565,0.010950632237850528,-0.003945259944645592,-0.006914032538067005,-0.00019266339767186075,0.26817500603282124
0.017335215867064383,0.0007501096484898113,0.009084055124358417,0.015860803423559153,-0.00125634658078046,-0.012234366992185705
0.039483550372972034,-0.0012148334624922106,0.0033755099397785406,0.003859241255101805,0.0033524891892253287,-0.038740316161323646
0.004437287780642006,0.00953110720698935,-0.005780366999270184,-0.01309266800622652,-0.0006875542835216947,0.09834832712628981
0.00843693555955303,0.008324194228682122,-0.0007312816973251032,0.006810225434433926,0.0005453716038491053,-0.018996447060314704
0.017713406157048167,-0.004995288709634809,-0.0029133681275068314,0.0030163906705898825,0.0015670805900977404,-0.010748674679572927
0.005823493467081406,-0.00309619693362916,0.006623126620427054,0.022303990550226752,0.0006056830197759806,0.004364685319873058
0.00928619475021574,0.0051530574534363474,0.0,0.0014606080111228196,0.00018884021470461356,-0.031241081202878208
0.00956274163520452,0.013349244134962954,0.009482850655619976,-0.012323702984698757,0.0008208175936440033,0.20853372025906414
