buy_lag1_return,buy_lag2_return,buy_lag3_return,buy_lag4_return,buy_20day_slope,gain/loss
0.014335063162932411,0.01610381408301673,0.018305486467244045,-0.021031627467084014,0.0012942921406798498,-0.018372315146854102
0.01885053242566043,0.02351831223313278,-0.01692173029111779,-0.008786239508669566,0.0019764247031021204,0.07306459005082619
-0.0027817905183861375,0.008471986258693208,0.011119353623489219,0.01737249399186825,-0.0005969293605711121,-0.021251758995629054
0.0,0.014267619977900213,-0.014179536533571829,-0.0061369945071121455,-6.013567504663581e-05,-0.03324504888422486
0.011189197328118287,0.009593457702966181,0.028251461161270686,0.002692053811222871,0.0009523434005557973,0.10907330165602798
-0.035198945903254876,0.027953348355247952,-0.049714153576655075,-0.02687711915455526,-0.0005295105936513842,0.028996238908521765
0.00564966422251914,-0.0012603988320561655,0.03774993623371124,-0.022469959045791993,0.003087337575645822,0.16922393030130806
0.009753495267939347,0.0031577204813925896,0.009353167799422656,0.011148051179166486,-0.00047609147418859024,-0.025763642457445474
0.008217106574130596,-0.015517569442888918,0.016655401900908962,0.022801873167315856,0.0016188664560213566,-0.015096885587279351
-0.012124867142991819,0.013615520034183013,0.019814095680103772,0.008390532797189352,0.001989872205147722,0.044865130549589106
-0.009294448472255901,0.01690270115581875,0.002657552130928526,-0.00439318669489352,-0.00027825388394607953,-0.009175584681110883
0.00419962298695177,0.01892051735792171,0.029892489802346434,0.019486784827002897,0.001612082459807974,-0.03040112235072809
0.008183331064532413,0.018830827256756288,0.016561147324074616,-0.0026235624931037764,0.001707537928496772,-0.025139012815617708
0.03918351686227149,-0.006169432498095904,0.021425830978488727,0.02644236209769671,-0.001235401631979725,-0.014807602388241359
-0.00178050755074475,0.0100525483270421,0.024228964722103483,-0.000802266306633101,-0.00025168067250343277,0.02108463570051733
-0.008514482270040808,-0.0013082693092475231,0.01124485442680684,0.001457509793073775,-0.0021165485875117695,0.05650681839178772
0.014366418257200017,0.024960778303681708,0.011718258840083805,0.0005452042452144087,-0.0006835342562899952,-0.032798095909334905
0.02580146140434388,0.012226974344690887,-0.007096686461402001,-0.0047088690920989214,0.0023440653967144276,-0.04748447799814571
0.007812236210315269,0.023139883197933406,0.032395956395013435,-0.009934749379097737,-0.00102617123083729,0.028582287473131275
-0.008026322562932203,0.10599082089171191,0.0013601422221900463,0.019158402060516607,0.0025459784672472864,-0.01629527321303233
0.007457358046096839,0.02779672813097702,0.02900205369122428,0.01840258905021249,-0.0013186653788436816,0.016768934841079126
0.005971420280016115,-0.023752064612687605,0.04285783353618051,0.008410642391794752,-0.002878258434119309,-0.05909015654745072
0.006828257816771884,0.011630678993982646,-0.013082789373837585,0.00696552066101505,-0.0029581761532397697,0.06833881336442342
0.0011843499003311175,-0.0030463841638789253,0.008751177058257155,-0.014344743200392432,0.002263054022178908,-0.011265810379776213
0.014401419592905485,-0.011047246743643444,0.03601883563646691,-0.0050239581545440835,-0.0013385518973071508,0.09966062232064045
0.02517004558621483,-0.0017808638569185805,-0.0014419956135072575,0.014976349216180672,0.00048734111091174053,0.05060376886795105
-0.00860559617346138,0.017419141352091435,0.0034961213433747753,-0.0002759576071971894,0.0003322045593611629,0.052213578233802654
-0.00853123469218897,0.0044352223511472865,0.001941523143550364,0.02739353068825549,-0.00026576360597310695,-0.03553628839193361
0.012114851498586751,0.012218084430056625,0.00017904405452475448,-0.012247455982301305,-0.0015157109006147611,0.045903155755958304
-0.009192188873332617,0.010544348185957746,0.0009633049904598413,0.005051352150760988,-0.0005110520950481788,0.020626661750483614
-0.003888480497930631,0.009213436375737311,-0.0025526896350072273,0.006681574830718236,-0.0010031744311324088,-0.016137972702359716
0.014802198803271124,0.008666577715321956,0.01661789597258729,-0.008690707278323275,0.00207609302274951,0.1675850716975858
0.004296989162455254,0.011976104570784008,0.0018568383009760633,0.0063968903788803365,0.0015737904436512451,-0.030142551607986828
