buy_lag1_return,buy_lag2_return,buy_lag3_return,buy_lag4_return,buy_20day_slope,gain/loss
0.006600927202636195,0.031404281037913546,-0.006510411848228759,-0.0010979400625816995,0.000285103945375245,-0.03050186533842845
0.006629195614242664,0.025754285560526394,0.00298379906665917,0.011294257475799006,0.0006255774264278352,0.012356691910321979
0.00332606298084028,0.008428676364783205,-0.012317200532967143,0.0017017058243905296,-0.001580141590752499,0.008851132299959217
0.016297884418065414,-0.0052885533094630365,0.0020850595067525026,-0.010317176628158765,-0.002556971301423818,0.01833911773348607
-0.007154267100359424,0.022197445040514612,-0.014080929014031813,0.005029672913015615,-0.0005437774189185517,-0.010684962823241896
-0.0033913775842511497,0.007463319903520589,0.012933822216364134,0.007802361977512759,-0.0024873496474993066,-0.054492763882900266
0.11026832287204125,-0.05382279647325618,0.007088413662323588,0.04608896740075676,-0.01403286153300518,0.23569869989824166
-0.022021085978882655,-0.013241102212259997,-0.0059624087102943795,0.006112079569244304,-0.0001141675494343245,-0.028795876956580792
-0.0012256526236786261,0.03375562673237856,-0.007659524400656666,0.003095929877172807,0.0010363418098514442,-0.054067826762639395
0.00689185723496406,-0.016219224207755092,0.019517439318115653,0.02047040923891458,-0.0019915404060671135,-0.02180891805982988
0.00515520923201401,0.0004182583135406972,-0.005682709661694219,0.038129750595642775,-0.001986766760128131,0.2532071665797976
0.004676901120646044,0.03218405746014375,0.027033192242384523,0.0030789164441210972,0.0003653364815097509,-0.037033058397817335
-0.005684141458377758,0.024871200717347726,0.0029212161324818848,0.0004496577364856335,-0.0004521279667821294,0.14376010776434628
0.02453760547032599,0.011623259830162073,-0.0002953244036738356,0.005943557080147232,0.0010229400642169891,-0.0017415914208322684
-0.004533633044335298,0.013408231161468746,0.027555737839389714,0.0075719557293164675,0.00035318383792737535,-0.02688466082884046
0.013737886044888634,0.005665419616004525,-0.0033679338958953796,0.02114110411801519,-0.002166129748848363,-0.02949205328709409
0.02120577552955933,-0.01806699055265834,0.019777450128791,0.0007290847955718687,0.0003198881577246574,-0.037428839386556764
0.02941486969501536,0.0007384695670239127,-0.0204629146027398,-0.0057543438541769075,0.0007990801150679224,0.1661128754157641
0.015645569837088615,-0.006340180477255344,0.02711878871306875,-0.006822103370651602,0.001785830155372715,-0.04588871504970818
0.002411092354912909,0.005715933673939059,0.01601390436960861,0.0004402220555489763,0.0018508111728884494,0.19271450227578635
-0.005163997777616642,0.023791699220077484,-0.0076452331907303946,-0.0014218285246259397,0.002392445213435134,0.19726396277895647
0.008875950398189274,-0.006144430259511608,0.0009131931082144843,0.008536506336187483,-0.001129813677637494,-0.056753698766874514
-0.007935979424788114,0.03138642000821561,0.017151964744978394,0.01965901256026565,0.0010867312024302222,-0.027871606606383232
0.009499714158353753,0.014803075969679476,0.009607662680710043,-0.06702214886824256,-0.001134573646589526,0.025605550050245326
-0.007644280864041283,0.013208124229688608,0.03603680519576382,0.014021047500356184,0.0006152110612944838,0.10842805486602103
-0.019015518501926815,0.01581564392048126,0.025777535047167066,0.0054155033064306225,0.002596146910415639,-0.049770191182127464
0.005709571210781864,0.03888479908585271,0.05610099611886407,-0.007598393278507505,0.0017816896820747707,0.17112299974378054
0.03091589971603208,-0.014997260811992597,0.011756642659080203,0.01642337144069377,0.0003637991401849334,-0.02831344476335486
0.008589885072313536,0.011671458963617988,0.010188351674647239,0.009966252957301224,-5.3470598995250815e-05,0.025762783023324166
0.0018005568338129456,-0.004799688849563155,0.026945311987734907,0.010224416860320424,0.000728500236747783,-0.020440585077058076
-0.0008896007917697075,0.007104314490660214,0.008520636801317127,0.00905359546475629,0.00025612558028093783,-0.01585286247120405
0.006678693914369126,0.008764959103719884,-0.021943504235470836,-0.005724940970805524,-0.0002378065601617124,-0.01391022184468867
0.014641949453332944,0.011054303341957755,0.006113958061649913,0.002020121008294424,0.0033675486328675823,-0.007628572548712109
0.006850260424702236,0.007471173108592846,-0.00822601314670451,0.0013204442761342707,-0.0002495863669162557,0.003169422001866942
0.00793597794626448,0.01324073872509204,0.00816772834752497,0.017552492597801967,0.0011768526812726376,-0.04629516959106356
0.0020134051381079624,-0.002354926103269311,-0.0005538624565289514,0.018974399483306696,-0.002861843396467756,-0.005474799850642152
0.014807087536409096,-0.01281618634731102,0.00027727254458807603,0.013270601079402007,0.0020426744487042217,0.001165551421585878
0.0038365436388150403,0.025186373844447038,0.01991696028527831,-0.0028072749254446153,-0.00023532518719164626,0.0340334158813367
